j,TOLLFREE,Company,Title,First Name,Last Name,Address,City,State,Zip,Z4,Carrier Route,Phone Number,Primary SIC Code,County,Number of Employees,Sales Volume,Fax,Website Available,Primary SIC Code Description
j,855-475-3060,CIVIC CENTER FAMILY DENTISTRY,OWNER,MATTHEW,MITCHELL,7500 E ANGUS DR STE 2,SCOTTSDALE,AZ,85251,6419,C040,4809474636,802101,MARICOPA,5 to 9,$1 to 2.5 million,,,Dentists
j,855-475-3060,K-9S FOR COPS FOUNDATION,CEO,TRIXIE,OAKES,5840 E THUNDERBIRD RD,SCOTTSDALE,AZ,85254,3746,C034,6026827377,873303,MARICOPA,5 to 9,Unknown,,WWW.K9SFORCOPS.NET,Foundation-Educ Philanthropic Research
j,855-475-3060,ESTANCIA CAPITAL PARTNERS,PARTNER,MICHAEL,MENDEZ,20865 N 90TH PL # 200,SCOTTSDALE,AZ,85255,9207,R147,4809987000,628202,MARICOPA,5 to 9,$5 to 10 million,,WWW.GOLDENFEATHERMHP.INFO,Investment Management
j,855-475-3060,BLACKHAWK FLOORS INC,OWNER,JASON,ELQUEST,15507 N SCOTTSDALE RD STE 150,SCOTTSDALE,AZ,85254,2156,C036,4805959554,175203,MARICOPA,10 to 19,$2.5 to 5 million,,BLACKHAWKFLOORS.COM,Floor Laying Refinishing & Resurfacing
j,855-475-3060,MONHEIT & ZONGOLOWICZ,OWNER,DAVID,MONHEIT,7047 E GREENWAY PKWY STE 250,SCOTTSDALE,AZ,85254,8113,C080,4806593923,872101,MARICOPA,5 to 9,$500000 to $1 million,,,Accountants
j,855-475-3060,EVENT SERVICES OF AMERICA,PRESIDENT,ANDREA,STEWART,16100 N 71ST ST STE 515,SCOTTSDALE,AZ,85254,2232,C087,4809274575,738944,MARICOPA,5 to 9,Unknown,4809274589,EVENTSERVICESOFAMERICA.COM,Events-Special
j,855-475-3060,JULIE JAKUBEK-ALLSTATE AGENT,MANAGER,JULIE,JAKUBEK,1919 N SCOTTSDALE RD STE A,SCOTTSDALE,AZ,85257,2159,C020,4809495670,641112,MARICOPA,5 to 9,$1 to 2.5 million,4809907863,ALLSTATE.COM,Insurance
j,855-475-3060,SCOTTSDALE ADULT MEDICINE,,,,10679 N FRANK LLOYD WRIGHT BLVD STE 101,SCOTTSDALE,AZ,85259,2675,R010,4803145365,801104,MARICOPA,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,SALT RIVER FINANCIAL SVC INC,EXECUTIVE DIRECTOR,BILL,SPURLIN,8800 E CHAPARRAL RD STE 240,SCOTTSDALE,AZ,85250,2608,C001,4808505460,628203,MARICOPA,5 to 9,$5 to 10 million,,SRFSI.COM,Financial Advisory Services
j,855-475-3060,SCOTTSDALE INFECTIOUS DISEASE,,,,10250 N 92ND ST STE 203,SCOTTSDALE,AZ,85258,4518,C032,4809492080,801104,MARICOPA,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,DIVERSIFIED INVESTMENTS GROUP,,,,8687 E VIA DE VENTURA STE 315,SCOTTSDALE,AZ,85258,3349,C024,4803461556,621111,MARICOPA,10 to 19,$10 to 20 million,,,Investments
j,855-475-3060,MEDITERANEAN GRILL,,,,15255 N FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,AZ,85260,2802,C083,4803615654,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,HEALTH METRICS INC,,,,6629 N 79TH PL,SCOTTSDALE,AZ,85250,4790,C027,8015661899,809907,MARICOPA,5 to 9,$500000 to $1 million,,WWW.HEALTHMETRICS.COM,Health Services
j,855-475-3060,KIERLAND NAILS & SPA,OWNER,HENRY,DUONG,6339 E GREENWAY RD STE 112,SCOTTSDALE,AZ,85254,6517,C056,4809917608,723102,MARICOPA,5 to 9,Less than $500000,,,Manicuring
j,855-475-3060,RELIANCE,,,,8075 E MORGAN TRL STE 2,SCOTTSDALE,AZ,85258,1213,C015,6235161018,738998,MARICOPA,5 to 9,$500000 to $1 million,,,Repossessing Service
j,855-475-3060,ENCHANTMENT GROUP LLC,MANAGER,MARK,GRENOBLE,14635 N KIERLAND BLVD STE 150,SCOTTSDALE,AZ,85254,2779,C080,4802643000,701111,MARICOPA,10 to 19,$1 to 2.5 million,,,Resorts
j,855-475-3060,ULTIMATE BODY BOOT CAMP LLC,,,,2200 N SCOTTSDALE RD # Y,SCOTTSDALE,AZ,85257,2145,C020,6026356175,703203,MARICOPA,5 to 9,$500000 to $1 million,,WWW.ULTIMATEBODYBOOTCAMP.COM,Camps
j,855-475-3060,M & RS LLC,PARTNER,ROSEANNE,VARNER,7679 E PINNACLE PEAK RD # 100,SCOTTSDALE,AZ,85255,6318,R092,4805887999,804918,MARICOPA,5 to 9,Less than $500000,,,Physical Therapists
j,855-475-3060,CLEAR DERMATOLOGY & AESTHETICS,,,,20201 N SCOTTSDALE HEALTHCARE DR,SCOTTSDALE,AZ,85255,4134,R037,4803981550,723101,MARICOPA,5 to 9,Less than $500000,,CLEARDERMATOLOGY.NET,Skin Treatments
j,855-475-3060,MARSHALL RESOURCES,OWNER,DARREN,FRAME,8595 E BELL RD STE 101,SCOTTSDALE,AZ,85260,1306,C080,4809224980,573407,MARICOPA,5 to 9,$1 to 2.5 million,,,Computer & Equipment Dealers
j,855-475-3060,SAJAV-I CONSULTING,,,,10622 E SAN SALVADOR DR,SCOTTSDALE,AZ,85258,6114,C041,4806611420,573401,MARICOPA,5 to 9,$1 to 2.5 million,,,Computer Software
j,855-475-3060,PINNACLE INS AGENCY INC,MANAGER,JOYCE,HOLMQUIST,8700 E VISTA BONITA DR STE 180,SCOTTSDALE,AZ,85255,3205,R038,4805133131,641112,MARICOPA,5 to 9,$500000 to $1 million,4805638132,,Insurance
j,855-475-3060,PKG GROUP LLC,PARTNER,EARL,MCCURDY,14130 E DESERT COVE AVE,SCOTTSDALE,AZ,85259,4608,R045,4804513102,738988,MARICOPA,10 to 19,$1 to 2.5 million,4804515909,PKGGROUP.COM,Packaging Service
j,855-475-3060,TRINITY NIGHT CLUB,,,,1420H N SCOTTSDALE RD,SCOTTSDALE,AZ,85257,,C027,4802487467,581304,MARICOPA,5 to 9,Less than $500000,,,Night Clubs
j,855-475-3060,JEFFREY D CLARK PC,OFFICE MANAGER,ROBIN,CLARK,8765 E BELL RD STE 201,SCOTTSDALE,AZ,85260,1321,C079,4805851853,802101,MARICOPA,5 to 9,$500000 to $1 million,,JCLARKDDS.COM,Dentists
j,855-475-3060,PINNACLE PUBLIC FINANCE,,,,8377 E HARTFORD DR STE 115,SCOTTSDALE,AZ,85255,5686,R025,4804194800,628203,MARICOPA,5 to 9,$2.5 to 5 million,,PINNACLEPUBLICFINANCE.COM,Financial Advisory Services
j,855-475-3060,PRESIDENTIAL PRAYER TEAM,,,,7377 E DOUBLETREE RANCH RD STE 220,SCOTTSDALE,AZ,85258,2050,C038,4804837729,866107,MARICOPA,5 to 9,Unknown,4808899150,,Churches
j,855-475-3060,VALLEY OB/GYN ASSOC,OFFICE MANAGER,KELLY,CAREY,10117 N 92ND ST STE 101,SCOTTSDALE,AZ,85258,4555,C032,4803910944,801101,MARICOPA,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,NORTHSIGHT & HAYDEN-PANDA EX,SITE MANAGER,MICKO,KIMUIA,15050 N NORTHSIGHT BLVD STE 107,SCOTTSDALE,AZ,85260,2607,C016,4804830110,581208,MARICOPA,10 to 19,$500000 to $1 million,4804830160,PANDAEXPRESS.COM,Restaurants
j,855-475-3060,ADMIRE FAMILY DENTISTRY,OFFICE MANAGER,SADIE,HYINK,2899 N 87TH ST,SCOTTSDALE,AZ,85257,1767,C009,4804231000,802101,MARICOPA,5 to 9,$500000 to $1 million,,SCOTTSDALEDENTALOFFICES.COM,Dentists
j,855-475-3060,OUTER IMAGE SALON,OWNER,MELINDA,ROACH,9393 N 90TH ST STE 112,SCOTTSDALE,AZ,85258,5041,C036,4804517876,723106,MARICOPA,10 to 19,$500000 to $1 million,,OUTERIMAGESALON.COM,Beauty Salons
j,855-475-3060,MERIT MEDICAL SYSTEMS,VICE PRESIDENT,BRIAN,FRERRAND,11333 N SCOTTSDALE RD STE 180,SCOTTSDALE,AZ,85254,5187,C062,4809480512,799601,MARICOPA,5 to 9,$500000 to $1 million,,,Amusement Places
j,855-475-3060,CAREFREE HOME CARE COMPANION,OWNER,STEPHENIE,HEBERT,7600 E REDFIELD RD STE 185,SCOTTSDALE,AZ,85260,3466,C065,4804838531,808201,MARICOPA,5 to 9,$500000 to $1 million,,,Home Health Service
j,855-475-3060,TAKE COMFORT HOME CARE,PRINCIPAL,KAREN,GERMERAAD,14000 N 94TH ST UNIT 1019,SCOTTSDALE,AZ,85260,7775,C032,4807670375,808201,MARICOPA,10 to 19,$500000 to $1 million,,,Home Health Service
j,855-475-3060,PHOENIX CHILDREN'S SPEC,,,,6990 E SHEA BLVD,SCOTTSDALE,AZ,85254,5200,C064,4809225437,806202,MARICOPA,10 to 19,$2.5 to 5 million,,PHOENIXCHILDRENS.ORG,Hospitals
j,855-475-3060,GENIUS COACHING LLC,OWNER,OTTO,SIEGEL,7335 E ACOMA DR STE 205,SCOTTSDALE,AZ,85260,3117,C081,6022834527,874201,MARICOPA,5 to 9,$1 to 2.5 million,,,Business Management Consultants
j,855-475-3060,TSI PRISM INC,PRESIDENT,GREG,OESTER,15575 N 83RD WAY STE 4,SCOTTSDALE,AZ,85260,1818,C009,4809987700,737426,MARICOPA,10 to 19,$2.5 to 5 million,4809987600,TSIPRISM.COM,Rfid (Radio Frequency Identification)
j,855-475-3060,REGIONS BISTRO & BAR,,,,9343 E SHEA BLVD STE 100,SCOTTSDALE,AZ,85260,6811,C054,4803538035,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,PHONE CO,,,,8201 E BONNIE ROSE AVE,SCOTTSDALE,AZ,85250,7343,C021,4802005535,599904,MARICOPA,5 to 9,$1 to 2.5 million,,,Telephone Equipment & Supplies
j,855-475-3060,PREFERRED FAMILY CLINIC,,,,8575 E PRINCESS DR,SCOTTSDALE,AZ,85255,5483,R090,4805139500,801104,MARICOPA,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,CALDERO RESTAURANT,,,,7111 E THOMAS RD,SCOTTSDALE,AZ,85251,6300,C004,4802488420,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,LOTZAR LAW FIRM,OWNER,CHARLES,LOTZAR,6263 N SCOTTSDALE RD STE 216,SCOTTSDALE,AZ,85250,5402,C031,4809050300,811103,MARICOPA,5 to 9,$500000 to $1 million,,LOTZAR.COM,Attorneys
j,855-475-3060,SCOTTSDALE SCHOOL,OWNER,WIL,BERRY,14684 N FRANK LLOYD WRIGHT BLVD,SCOTTSDALE,AZ,85260,3075,C006,4804519442,821103,MARICOPA,10 to 19,Unknown,4804513810,THESCOTTSDALESCHOOL.COM,Schools
j,855-475-3060,A DATA MONKEY TECHNOLOGY,,,,9923 E BELL RD STE 120,SCOTTSDALE,AZ,85260,2399,C085,4807185532,573401,MARICOPA,10 to 19,$2.5 to 5 million,,DATAMONKEYTECH.COM,Computer Software
j,855-475-3060,PAVILION LAKES GOLF CLUB,MANAGER,ROYCE,PETERSON,8870 E INDIAN BEND RD,SCOTTSDALE,AZ,85250,8525,C047,4809483370,799201,MARICOPA,5 to 9,$500000 to $1 million,4809485456,,Golf Courses
j,855-475-3060,ALLEGRO QUARTET,OWNER,BARBARA,MORETSKY,7461 E NORTHERN AVE,SCOTTSDALE,AZ,85258,2903,C021,4809481866,792901,MARICOPA,5 to 9,$500000 to $1 million,,ALLEGROQUARTET.COM,Orchestras & Bands
j,855-475-3060,DI VINE CAFE & MARKET,,,,7137 E RANCHO VISTA DR STE B33,SCOTTSDALE,AZ,85251,1790,C025,4802193108,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,NICK'S PASTA & PIZZA,OWNER,NICK,COHEN,13910 N FRANK LLOYD WRIGHT BLVD STE 1A,SCOTTSDALE,AZ,85260,2021,C045,4803149445,581208,MARICOPA,5 to 9,Less than $500000,,NICKS-ITALIAN.COM,Restaurants
j,855-475-3060,AT HOME PEDIATRIC MEDICINE,,,,13749 E YUCCA ST,SCOTTSDALE,AZ,85259,4641,R045,4808612780,801101,MARICOPA,5 to 9,$1 to 2.5 million,,WWW.BITARCONCIERGE.COM,Physicians & Surgeons
j,855-475-3060,KOKOPELLI MORTGAGE & FINANCIAL,,,,14300 N NORTHSIGHT BLVD,SCOTTSDALE,AZ,85260,3672,C046,4805888920,616201,MARICOPA,5 to 9,$1 to 2.5 million,,,Real Estate Loans
j,855-475-3060,DREAM CATCHER PARADISE HEIGHTS,MANAGER,GAIL,DIXON,12035 E MOUNTAIN VIEW RD,SCOTTSDALE,AZ,85259,6011,R032,4803141650,836105,MARICOPA,5 to 9,Unknown,,DREAMCATCHERAZ.COM,Residential Care Homes
j,855-475-3060,SKYE INTERNATIONAL INC,,,,7756 E GREENWAY RD STE 1,SCOTTSDALE,AZ,85260,1935,C081,4807185614,599905,MARICOPA,5 to 9,$1 to 2.5 million,,,Water Heaters-Dealers
j,855-475-3060,ALEXA ROSE DIAMOND,OWNER,ELAN,EFUNE,15444 N GREENWAY HAYDEN LOOP STE 202,SCOTTSDALE,AZ,85260,1235,C080,4806560652,594409,MARICOPA,5 to 9,$1 to 2.5 million,,ALEXAROSEJEWELRY.COM,Jewelers-Retail
j,855-475-3060,HNLMEDICAL.COM,OWNER,HERB,GREENBECK,3014 N HAYDEN RD,SCOTTSDALE,AZ,85251,6686,C015,4804232309,504704,MARICOPA,10 to 19,$20 to 50 million,,HNLMEDICAL.COM,Physicians & Surgeons Equip & Supls-Whls
j,855-475-3060,NAKED BEAUTY,,,,4902 E PERSHING AVE,SCOTTSDALE,AZ,85254,3523,C060,4809910256,723119,MARICOPA,5 to 9,Less than $500000,,NAKEDBEAUTY.ORG,Spas-Beauty & Day
j,855-475-3060,DENTAL PROSTHETICS,,,,1525 N GRANITE REEF RD,SCOTTSDALE,AZ,85257,3998,C044,4802573790,802101,MARICOPA,5 to 9,$500000 to $1 million,,DENTALPROSTHETICSINC.COM,Dentists
j,855-475-3060,BYTE WIZE INC,,,,10105 E VIA LINDA,SCOTTSDALE,AZ,85258,5311,C026,4803479774,737904,MARICOPA,5 to 9,$1 to 2.5 million,,,Computers-Networking
j,855-475-3060,M B AVIATION LLC,,,,16033 N 82ND ST STE 120,SCOTTSDALE,AZ,85260,1964,C053,4802755958,874822,MARICOPA,5 to 9,$1 to 2.5 million,,,Aviation Consultants
j,855-475-3060,BUNGALOW FURNITURE & ACCES,OWNER,ALICIA,FLATIN,15330 N HAYDEN RD STE 120,SCOTTSDALE,AZ,85260,2697,C009,4809485409,571216,MARICOPA,10 to 19,$1 to 2.5 million,,BUNGALOWFURNITURE.COM,Furniture-Dealers-Retail
j,855-475-3060,STRATEGIC DYNAMICS INC,DIRECTOR,THOMAS,WILLIAMS,9741 E LOFTY POINT RD,SCOTTSDALE,AZ,85262,3149,R111,4804883639,874201,MARICOPA,5 to 9,$500000 to $1 million,,STRATEGICDYNAMICSFIRM.COM,Business Management Consultants
j,855-475-3060,PINNACLE DENTISTRY PC,OFFICE MANAGER,JESSICA,CUFONE,7500 E PINNACLE PEAK RD STE 203,SCOTTSDALE,AZ,85255,3408,R092,4804197900,802101,MARICOPA,5 to 9,$500000 to $1 million,,PINNACLEDENTISTRY.COM,Dentists
j,855-475-3060,LEO RESTAURAUNT & BAR,,,,5101 N SCOTTSDALE RD,SCOTTSDALE,AZ,85250,7003,C012,4809414477,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,OLD TOWN GRINGOS,,,,4209 N CRAFTSMAN CT,SCOTTSDALE,AZ,85251,3201,C023,4804233800,581208,MARICOPA,5 to 9,Less than $500000,,WWW.OLDTOWNGRINGOS.COM,Restaurants
j,855-475-3060,A NEW BEGINNING ADULT PLCMNT,MANAGER,LANA,PAULSEN,9825 N 95TH ST STE 101,SCOTTSDALE,AZ,85258,4590,C032,4809414247,804922,MARICOPA,5 to 9,$500000 to $1 million,4809414010,,Psychologists
j,855-475-3060,SCOTTSDALE BEAUTY & NAIL SUPP,,,,7830 E REDFIELD RD,SCOTTSDALE,AZ,85260,6976,C065,4809980113,723106,MARICOPA,5 to 9,Less than $500000,,,Beauty Salons
j,855-475-3060,MINISOFT,,,,15501 N DIAL BLVD,SCOTTSDALE,AZ,85260,1615,C041,6023085000,573401,MARICOPA,5 to 9,$1 to 2.5 million,,,Computer Software
j,855-475-3060,WILD KNIGHT,,,,4405 N SADDLEBAG TRL,SCOTTSDALE,AZ,85251,,C018,4809472516,581208,MARICOPA,5 to 9,Less than $500000,,,Restaurants
j,855-475-3060,SIERRA ORTHODONTICS,OFFICE MANAGER,ALICIA,SMITH,9301 E SHEA BLVD STE 111,SCOTTSDALE,AZ,85260,6735,C054,4807678810,802101,MARICOPA,5 to 9,$500000 to $1 million,,BRIGHAM.COM,Dentists
j,855-475-3060,DUTCH GIRL DRY CLEANERS,OWNER,CHUNG,YUNG,4848 E CACTUS RD STE 500,SCOTTSDALE,AZ,85254,4182,C060,6029962049,721201,MARICOPA,10 to 19,Less than $500000,,,Cleaners
j,855-475-3060,PREDIX,PRESIDENT,LORI,COURCCINI,34522 N SCOTTSDALE RD STE 180,SCOTTSDALE,AZ,85266,1235,R095,4803488900,874201,MARICOPA,5 to 9,$1 to 2.5 million,,,Business Management Consultants
j,855-475-3060,HILLSIDE ANIMAL HOSPITAL,OWNER,BRAD,ROSONKE,11495 N 136TH ST,SCOTTSDALE,AZ,85259,3779,R075,4803917297,74203,MARICOPA,10 to 19,$500000 to $1 million,4805511738,HILLSIDEPETS.COM,Animal Hospitals
j,855-475-3060,ZDI REALTY ADVISORS LLC,MANAGER,JAMES,BALSBAUGH,7337 E DOUBLETREE RANCH RD STE 288,SCOTTSDALE,AZ,85258,2184,C038,4802488717,874201,MARICOPA,5 to 9,$1 to 2.5 million,,ZDIREALTYADVISORS.COM,Business Management Consultants
j,855-475-3060,NATIONAL GENERAL INSURANCE,MANAGER,JOE,SUTTELL,8777 E VIA DE VENTURA STE 205,SCOTTSDALE,AZ,85258,3344,C024,4805565400,633101,MARICOPA,5 to 9,$5 to 10 million,4805565457,NATIONALGENERAL.COM,Insurance-Property & Casualty
j,855-475-3060,COMJECTIVE COMMUNICATION,,,,8687 E VIA DE VENTURA,SCOTTSDALE,AZ,85258,3347,C024,4803883546,481302,MARICOPA,5 to 9,$1 to 2.5 million,,,Telecommunications Services
j,855-475-3060,BILL FLOWERS PHOTOGRAPHY,OWNER,CAROL,FLOWERS,3425 N ROSE CIRCLE DR,SCOTTSDALE,AZ,85251,5456,C029,4809948131,722101,MARICOPA,5 to 9,$500000 to $1 million,,BILLFLOWERSPHOTO.NET,Photographers-Portrait
j,855-475-3060,SOUTHWEST VETERINARY SPECIALTY,,,,10380 N HAYDEN RD,SCOTTSDALE,AZ,85258,1203,C015,4809903937,74201,MARICOPA,5 to 9,Less than $500000,,,Veterinarians
j,855-475-3060,WESTSTAR KITCHEN & BATH,MANAGER,JOSH,MAYHEW,15500 N GREENWAY HAYDEN LOOP,SCOTTSDALE,AZ,85260,1203,C080,4809916200,572202,MARICOPA,10 to 19,$2.5 to 5 million,4809916001,KITCHENANDPLUMBING.COM,Appliances-Household-Major-Dealers
j,855-475-3060,VALLEY SPINAL CARE,MANAGER,SHERRIE,HAMWAY,6339 E GREENWAY RD STE 104,SCOTTSDALE,AZ,85254,6517,C056,4804437678,804101,MARICOPA,5 to 9,$500000 to $1 million,4804437661,VSCKIERLAND.COM,Chiropractors DC
j,855-475-3060,OPUS WEST CONSTRUCTION,,,,9200 E PIMA CENTER PKWY,SCOTTSDALE,AZ,85258,4453,C036,4803026086,655202,MARICOPA,5 to 9,$2.5 to 5 million,,,Real Estate Developers
j,855-475-3060,GAWLEY BRYAN PLASTIC SURGEON,OFFICE MANAGER,ERIC,SCOTT,8913 E BELL RD STE 101,SCOTTSDALE,AZ,85260,1599,C079,4808602173,801104,MARICOPA,10 to 19,$2.5 to 5 million,,,Clinics
j,855-475-3060,ANIMAL HOSPITAL,PRESIDENT,PAUL,PURVIS,6223 E CALLE ROSA,SCOTTSDALE,AZ,85251,4224,C003,4809470839,74203,MARICOPA,5 to 9,$500000 to $1 million,,,Animal Hospitals
j,855-475-3060,NAVIGATE MARKETING,,,,3726 N 68TH ST,SCOTTSDALE,AZ,85251,5317,C002,4806595884,874213,MARICOPA,5 to 9,$500000 to $1 million,,NAVIGATE-MARKETING.COM,Marketing Programs & Services
j,855-475-3060,ARIZONA SPORTS FOUNDATION,CHIEF EXECUTIVE OFFICER,ROBERT,SHELTON,7135 E CAMELBACK RD STE 190,SCOTTSDALE,AZ,85251,1284,C008,4806560529,799701,MARICOPA,5 to 9,Less than $500000,,,Recreation Centers
j,855-475-3060,ENSIGN FACILITY SVC,,,,3333 N CIVIC CENTER PLZ,SCOTTSDALE,AZ,85251,6413,C011,4809460509,736103,MARICOPA,5 to 9,Less than $500000,,,Employment Agencies & Opportunities
j,855-475-3060,REAL PROPERTY MANAGEMENT,MANAGER,RAY,BREHM,14555 N SCOTTSDALE RD STE 240,SCOTTSDALE,AZ,85254,3486,C069,4803067300,653108,MARICOPA,10 to 19,$1 to 2.5 million,,,Real Estate Management
j,855-475-3060,NUKI SUB INC,MANAGER,JOSE,LAZARIT,2748 W 8TH ST STE 102,LOS ANGELES,CA,90005,5515,C065,2133882078,581208,LOS ANGELES,10 to 19,$500000 to $1 million,,,Restaurants
j,855-475-3060,L A BANKRUPTCY GROUP,OWNER,SERGIO,SIDERMAN,700 S FLOWER ST STE 2710,LOS ANGELES,CA,90017,4214,C018,2136228352,811103,LOS ANGELES,5 to 9,$500000 to $1 million,,LABANKRUPTCYGROUP.COM,Attorneys
j,855-475-3060,DOVE COMMUNICATIONS INC,MANAGER,IGAL,YUNGMAN,940 W WASHINGTON BLVD,LOS ANGELES,CA,90015,3312,C019,2139736309,481302,LOS ANGELES,10 to 19,$5 to 10 million,2132342502,DOVECOMMUNICATIONS.COM,Telecommunications Services
j,855-475-3060,BEYOND THE FARM,PRINCIPAL,KATE,PHILIPP,758 FREMONT VILLAS,LOS ANGELES,CA,90042,5164,C052,3233333545,594508,LOS ANGELES,5 to 9,$500000 to $1 million,,BEYOND-THE-FARM.COM,Hobby & Model Constr Supplies-Retail
j,855-475-3060,FREEWAY INSURANCE,,,,2534 S FIGUEROA ST,LOS ANGELES,CA,90007,2549,C024,2137468400,641112,LOS ANGELES,5 to 9,$1 to 2.5 million,,FREEWAYINSURANCE.COM,Insurance
j,855-475-3060,GIRL TALK CLOTHING,OWNER,CARRIE,YI,1165 S SOTO ST,LOS ANGELES,CA,90023,2126,C017,3232319400,565101,LOS ANGELES,5 to 9,$1 to 2.5 million,,,Clothing-Retail
j,855-475-3060,PETRULLO LLP,MANAGER,LEA,TAKIGAWA,725 S FIGUEROA ST STE 3310,LOS ANGELES,CA,90017,5402,C007,2136270400,811103,LOS ANGELES,5 to 9,$500000 to $1 million,,,Attorneys
j,855-475-3060,LEE & PARK CO,,,,3550 WILSHIRE BLVD STE 738,LOS ANGELES,CA,90010,2426,C047,2133813544,873304,LOS ANGELES,5 to 9,Unknown,2133815366,,Medical Research
j,855-475-3060,DURKAN PATTERNED CARPET DIV,,,,3611 MOTOR AVE STE 205,LOS ANGELES,CA,90034,5772,C055,3108382898,227303,LOS ANGELES,5 to 9,$2.5 to 5 million,3108382403,DURKAN.COM,Carpet & Rug-Manufacturers
j,855-475-3060,ANXIETY DISORDERS GROUP,OFFICE MANAGER,SARIT,HOVAV,300 UCLA MEDICAL PLZ # 2335,LOS ANGELES,CA,90095,8346,C001,3102065133,801101,LOS ANGELES,5 to 9,$1 to 2.5 million,,,Physicians & Surgeons
j,855-475-3060,SO CA FOSTER FAMILY AGENCY,CHIEF EXECUTIVE OFFICER,SYLVIA,FOGELMAN,155 N OCCIDENTAL BLVD,LOS ANGELES,CA,90026,4641,C032,2133652900,832218,LOS ANGELES,10 to 19,Unknown,2133650228,SCFAA.ORG,Social Service & Welfare Organizations
j,855-475-3060,PLENARY GROUP,,,,10100 SANTA MONICA BLVD,LOS ANGELES,CA,90067,4003,C037,4242782173,152144,LOS ANGELES,5 to 9,$2.5 to 5 million,,,Construction Companies
j,855-475-3060,GMM INC,OWNER,CARL,ROBSEK,3518 CAHUENGA BLVD W,LOS ANGELES,CA,90068,1304,C042,3238741600,731103,LOS ANGELES,10 to 19,$1 to 2.5 million,,,Advertising-Directory & Guide
j,855-475-3060,TAKE A BAO,OWNER,BRENT,STEIN,10250 SANTA MONICA BLVD STE FC15,LOS ANGELES,CA,90067,6616,C036,3105511100,581208,LOS ANGELES,10 to 19,$500000 to $1 million,,TAKEABAO.COM,Restaurants
j,855-475-3060,D & D SEWING,MANAGER,ARMANDO,DIAZ,416 E WASHINGTON BLVD,LOS ANGELES,CA,90015,3721,C051,2137491970,239902,LOS ANGELES,10 to 19,$2.5 to 5 million,2137491897,,Sewing Contractors (Mfrs)
j,855-475-3060,WEXLEY HEADACHE & MED CLINIC,,,,739 N FAIRFAX AVE,LOS ANGELES,CA,90046,7261,C058,3236553933,802101,LOS ANGELES,5 to 9,$500000 to $1 million,,WEXLEYMEDICAL.COM,Dentists
j,855-475-3060,EVOLUTIONARY MEDIA GRP,OWNER,JENNIFER,GROSS,1111 N LAS PALMAS AVE,LOS ANGELES,CA,90038,1208,C045,3236588700,874302,LOS ANGELES,5 to 9,$1 to 2.5 million,3236588750,,Public Relations Counselors
j,855-475-3060,LEA ASSOCIATES,OWNER,ROBERT,LEA,1635 PONTIUS AVE FL 2,LOS ANGELES,CA,90025,3361,C016,3104776595,653118,LOS ANGELES,5 to 9,$1 to 2.5 million,,LEAASSOC.COM,Real Estate
j,855-475-3060,HOSANNA DESIGN,OWNER,MINA,KIM,1146 SAN JULIAN ST,LOS ANGELES,CA,90015,2314,C023,2137482492,233103,LOS ANGELES,5 to 9,$500000 to $1 million,,FASHIONXPRESS.NET,Women's Apparel-Manufacturers
j,855-475-3060,CGV CINEMAS MOVIE THEATER,,,,621 S WESTERN AVE,LOS ANGELES,CA,90005,3039,C011,2133889000,783201,LOS ANGELES,5 to 9,$500000 to $1 million,,CGVCINEMAS.COM,Theatres-Movie
j,855-475-3060,SUN LIFE ASSURANCE CO-CANADA,,,,10351 SANTA MONICA BLVD,LOS ANGELES,CA,90025,6908,C008,3105526902,641112,LOS ANGELES,10 to 19,$1 to 2.5 million,,SUNLIFE.COM,Insurance
j,855-475-3060,PHYSICIAN MEDICAL SVC,,,,4611 W MARTIN LUTHER KING JR BLVD,LOS ANGELES,CA,90016,5556,C047,3232944909,801104,LOS ANGELES,5 to 9,$1 to 2.5 million,,,Clinics
j,855-475-3060,RMGWMNB,,,,1109 N POINSETTIA PL,LOS ANGELES,CA,90046,5715,C074,3238830300,792205,LOS ANGELES,10 to 19,$1 to 2.5 million,3238830305,RUSSIANMEDIAGROUP.COM,Television Program Producers
j,855-475-3060,ASSEMBLY L A,OWNER,GREG,ARMAS,7977 MELROSE AVE,LOS ANGELES,CA,90046,7118,C032,3237465090,565101,LOS ANGELES,5 to 9,$500000 to $1 million,,,Clothing-Retail
j,855-475-3060,NEWPOINT FABRIC,PRESIDENT,DAVIE,RAMINFARD,2140 E 51ST ST,LOS ANGELES,CA,90058,2817,C005,3237221222,594902,LOS ANGELES,5 to 9,$500000 to $1 million,,,Fabric Shops
