export_created,job_id,high_priority,req_inkjet,export_company_name,name,qty_est,qty,jobtype,num_inserts,color,export_duedate,export_cur_status,purls,delivery,export_coordinator,paid,invoice,postage_class,postage_type,postage_amt,postage_affixed,postage_due,total,dist_type,mailsize,papertype,fold_type,snap_seal,snap_paper,paper_color,envelopepaper,envelopetype,permit,export_vend_name,export_sales,bw_color,simp_dup,rsm_provided_data,custom_envelope,variable_streetview,data_cost,parent_sheet_size,freight,quoted,add_expenses,clicks_n_paper,labor,production_notes,sf_freight,sf_pmod,sf_quoted,sf_clicks_paper,sf_labor,sf_data,sf_data_po,sf_outside_print,sf_op_po,sf_addit_expense,sf_addit_po
2018-11-29 09:17:58,62239,,1,Pacific Home Loans ,FHA Spanish Drop 4 010319,3000,2987,Letter,1,4/4,2019-01-03 00:00:00,Done,1,,Tori Randell,true,231263,Standard,Permit Imprint,742.80,,,1442.35,PMOD,,60#,,,,White,Brown Kraft,Double Window,1935,"[""Denver Redstone Production""]",Andy Cody,1,2,0,1,0,,8.5x14,,,,,,"PRINT QTY: 2988

CUT DOWN 11X17 PAPER TO LEGAL SIZE 

4/4 PRINT 8.5X14 White 60# 

FOLD: Double Parallel Fold 

INKJET TAGLINE - #10 SINGLE WINDOW BROWN KRAFT ENVELOPE WITH STANDARD EAGLE PERMIT #1935 (SEE ARTWORK ATTACHED) 

TAGLINE: 

IMPORTANT INFORMATION REGARDING YOUR 
FHA MORTGAGE- PLEASE OPEN IMMEDIATELY

IMFORMACION IMPORTANTE ACERCA
DE TU PRESTAMO DE CASA

INSERT - INSERT LETTER INTO THE #10 SINGLE WINDOW BROWN KRAFT ENVELOPE WITH STANDARD EAGLE PERMIT #1935 AND TAGLINE

MAIL - SORT, BUNDLE, TRAY AND BAG

PREPARE FOR DELIVERY TO THE PO

PMOD - THURSDAY 1/3/2019
",,,,,,,,,,,
2018-11-29 09:50:57,62242,,0,DG Funding,DG TRIGGER REGLAR BRANDED PIECE 11/30/18,3792,3558,Letter,1,4/4,2018-12-01 00:00:00,Done,0,,Dorothy Nanai,true,230326,First Class Pre-Sort,Permit Imprint,1450.35,,,3025.96,,,,,,,,#10 White,Half Window,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,,,,,,,"PRINT
4/4
Print 8.5x11 80# offset white paper

FOLD
Tri-fold 

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 12/1/2018",,,,,,,,,,,
2018-11-29 09:55:33,62243,,0,HomeBuyers Of Pittsburgh,HomeBuyers 12.3.2018,9272,9271,Post Card,,4/1,2018-12-03 00:00:00,Done,0,,Leslie Moores,true,230335,First Class Pre-Sort,Permit Imprint,2357.19,,,3214.95,None,4 x 6,#100,,,,White Gloss Cover,,,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,0,,0,,13x19,,,,,,"PRINT 4/1
QTY: 1,031 Sheets
9 up on 13x19 100# gloss cover

**has bleeds**
cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 11/30",,,,,,,,,,,
2018-11-29 10:20:20,62247,,0,HomeBuyers Of Pittsburgh,HomeBuyers Probate PC 12.3.2018,2024,2148,Post Card,,4/1,2018-12-03 00:00:00,Done,0,,Leslie Moores,true,230278,First Class Pre-Sort,Permit Imprint,571.09,,,771.76,None,4 x 6,#100,,,,White Gloss Cover,,,1935,"[""RS W.Sac""]",Bobby Caruso,1,2,0,,0,,13x19,,,,,,"PRINT 4/1
QTY: 239 Sheets
9 up on 13x19 100# gloss cover

**has bleeds**
cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 12/03",,,,,,,,,,,
2018-11-29 10:55:56,62252,,0,Pinnacle Lending LLC (CA LLC),PL_1201_CHECKJ_0-20K,9004,8968,Snap Pack,,1/1,2018-12-01 00:00:00,Done,0,,Dorothy Nanai,true,230280,First Class Pre-Sort,Permit Imprint,3725.48,,,4384.03,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"QTY:  8968

Color: 1/1

Paper: 8.5X11, Blue Window Check, 

Folding: C-Fold & Pressure Seal 

Mail,
sort, bundle and Tray-First Class Pressort        Due: 12/1/2018
",,,,,,,,,,,
2018-11-29 10:59:03,62253,,0,FIRST SAVINGS BANK,FIRST SAVINGS BANK TRIGGER 11/30/18,3166,3166,Letter,1,4/0,2018-12-01 00:00:00,Done,0,,Dorothy Nanai,true,230239,First Class Pre-Sort,Permit Imprint,1300.95,,,2662.78,,,60#,,,,White,#10 White,Half Window,,"[""RS W.Sac""]",Bobby Caruso,1,1,0,0,1,,8.5x11,,,,,,"PRINT
4/0
Print 8.5x11 60# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 12/1/2018",,,,,,,,,,,
2018-11-29 10:59:08,62254,,0,Pinnacle Lending LLC (CA LLC),PL_1203_CHECKJ_0-20K,5004,4985,Snap Pack,,1/1,2018-12-03 00:00:00,Done,0,,Dorothy Nanai,true,230282,First Class Pre-Sort,Permit Imprint,2092.53,,,2475.45,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,to follow,,,,,,,,,,,
2018-11-29 11:09:23,62256,,0,Pinnacle Lending LLC (CA LLC),PL_1203_CHECKJ_PURLS_0-20K,2004,1999,Snap Pack,,1/1,2018-12-03 00:00:00,Done,0,,Dorothy Nanai,true,230283,First Class Pre-Sort,Permit Imprint,841.34,,,1058.05,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"QTY: 1999

Color: 1/1

Paper: 8.5X11, Blue Window Check, 

Folding: C-Fold & Pressure Seal 

Mail,
sort, bundle and Tray- First Class Pressort      Due:12/03/2018
",,,,,,,,,,,
2018-11-29 11:10:14,62257,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer 120618 WS  ,61870,61868,Letter,1,1/1,2018-12-06 00:00:00,Done,1,,Denny Webber,true,230405,Standard,Permit Imprint,14.00,,,28184.94,PMOD,8.5x11,20#,,,,Green,#10 White,Double Window,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,1,0,,8.5x11,,,,,,"QTY:61868

PRINT: 
1/1
8.5X11 GREEN #20 

FOLD: 
TRI-FOLD

INSERT:
INSERT INTO  #10 DOUBLE WINDOW WHITE STANDARD #1935


MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 12-06-2018
",,,,,,,,,,,
2018-11-29 11:11:04,62258,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer 120618 ATL,51341,51340,Letter,1,1/1,2018-12-06 00:00:00,Done,1,,Denny Webber,true,230406,Standard,Permit Imprint,13811.69,,,23394.70,PMOD,8.5x11,60#,,,,Green,#10 White,Double Window,1935,"[""Atlanta Redstone Producton""]",Andy Cody,0,2,0,1,0,,8.5x11,,,,,,"QTY:51340

PRINT: 
1/1
8.5X11 GREEN #60

FOLD: 
TRI-FOLD

INSERT:
INSERT INTO  #10 DOUBLE WINDOW WHITE STANDARD #1935


MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 12-06-2018
",,,,,,,,,,,
2018-11-29 11:11:57,62259,,0,Sovereign Lending Group Incorporated,SLG 5-1 Mailer 120618 DEN,55349,55345,Letter,1,1/1,2018-12-06 00:00:00,Done,1,,Denny Webber,true,230420,Standard,Permit Imprint,13034.55,,,25216.98,PMOD,8.5x11,,,,,,,,1935,"[""Denver Redstone Production""]",Andy Cody,0,2,0,1,0,,,,,,,,"QTY:55345

PRINT: 
1/1
8.5X11 GREEN #20 

FOLD: 
TRI-FOLD

INSERT:
INSERT INTO  #10 DOUBLE WINDOW WHITE STANDARD 1935

MAIL: 
SORT, BUNDLE, TRAY AND BAG
PREPARE FOR DELIVERY TO THE PO - PMOD - STANDARD POSTAGE

DUE DATE : 12-06-2018
",,,,,,,,,,,
2018-11-29 11:48:01,62264,,1,Print Project Managers,Bicker Holiday Card,493,480,Letter,1,1/0,2018-12-08 00:00:00,Done,0,,Lindsey Hemphill,true,230565,Standard,Stamp,119.03,48.00,71.03,204.03,None,,,,,,,,,,"[""RS W.Sac""]",Andy Cody,0,1,0,1,0,,,,,,,,"INKJET Supplied envelopes

endorse
company
first last
address
city, st zip
imbarcode

**make sure there are NO blank lines when ""company"" field is blank**

HALF-FOLD supplied cards

INSERT (1) supplied & folded 5x7 cards into CUSTOM addressed envelopes

APPLY pre-cancelled standard stamps

MAIL sort, bundle, & tray - Standard 12/08",,,,,,,,,,,
2018-11-29 12:07:51,62266,,0,Snap Pack Mail,Applus ID October FINALS,2930,2909,Post Card,,1/1,2018-12-04 00:00:00,Done,0,,Leslie Moores,true,230328,First Class Pre-Sort,Permit Imprint,752.40,,,907.04,None,4 x 6,100#,,,,Gloss Cover,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,12x18,,,,,,"TOTAL SHEETS 324

PRINT
1/1
9UP ON 12X18 100# WHITE GLOSS COVER

CUT
CUT TO FINAL SIZE OF 4X6

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.",,,,,,,,,,,
2018-11-29 12:11:02,62267,,0,"Maryland Cash House Buyers, LLC",MD CASH HOME BUYERS CARD 120318,3448,3438,Post Card,,4/4,2018-12-03 00:00:00,Done,0,,Dorothy Nanai,true,230266,First Class Pre-Sort,Permit Imprint,882.57,,,1241.80,None,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT 4/4
QTY: 382 Sheets
9 up on 12x18 67# WHITE vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 12/03",,,,,,,,,,,
2018-11-29 12:12:35,62268,,0,"Maryland Cash House Buyers, LLC",MD CASH HOMEBUYERS CARD 121018,3449,3438,Post Card,,4/4,2018-12-10 00:00:00,Done,0,,Dorothy Nanai,true,230267,First Class Pre-Sort,Permit Imprint,876.25,,,1242.15,None,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT 4/4
QTY: 382 Sheets
9 up on 12x18 67# WHITE vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class 12/10",,,,,,,,,,,
2018-11-29 12:13:50,62269,,0,"Maryland Cash House Buyers, LLC",MD HOME BUYERS CARD 121718,3449,3438,Post Card,,4/4,2018-12-17 00:00:00,Done,0,,Dorothy Nanai,true,230268,First Class Pre-Sort,Permit Imprint,880.18,,,1242.15,None,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT 4/4
QTY: 382 Sheets
Print 9 up on 12x18 67# WHITE vellum bristol

CUT
CHOP cut down to final size of 4x6

MAIL
Sort, bundle, & tray - 1st class 12/17/2018",,,,,,,,,,,
2018-11-29 12:16:46,62270,,0,"Maryland Cash House Buyers, LLC",MD CASH HOME BUYERS JAN CARD 10419,2600,2557,Post Card,,4/4,2019-01-04 00:00:00,Done,0,,Dorothy Nanai,true,230271,First Class Pre-Sort,Permit Imprint,656.36,,,1142.12,None,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT
4/4
Print 9 up on 12x18 67# WHITE Vellum bristol paper

CUT
Cut down to final size of 4x6 postcard

MAIL
Sort, bundle, and tray - 1st class 1/4/2019",,,,,,,,,,,
2018-11-29 12:18:32,62271,,0,"Maryland Cash House Buyers, LLC",MD CASH HOME BUYERS JAN CARD 11119,2600,2557,Post Card,,4/4,2019-01-11 00:00:00,Done,0,,Dorothy Nanai,true,230272,First Class Pre-Sort,Permit Imprint,652.54,,,929.95,,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT 4/4
QTY:  Sheets
9 up on 12x18 67# WHITE vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class ",,,,,,,,,,,
2018-11-29 12:19:49,62273,,0,"Maryland Cash House Buyers, LLC",MD CASH HOMEBUYERS JAN CARD 11818,2600,2557,Post Card,,4/4,2019-01-18 00:00:00,Done,0,,Dorothy Nanai,true,230273,First Class Pre-Sort,Permit Imprint,650.23,,,929.95,,4 x 6,67#,,,,White Vellum Bristol,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,26x40,,,,,,"PRINT 4/4
QTY:  Sheets
9 up on 12x18 67# WHITE vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class ",,,,,,,,,,,
2018-11-29 12:21:19,62274,,0,"Maryland Cash House Buyers, LLC",MD CASH HOME BUYERS JAN CARD 12519,2600,2556,Post Card,,4/4,2019-01-25 00:00:00,Done,0,,Dorothy Nanai,true,230274,First Class Pre-Sort,Permit Imprint,653.80,,,929.60,,4 x 6,20#,,,,White,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,8.5x11,,,,,,"PRINT 4/4
QTY:  Sheets
9 up on 12x18 67# WHITE vellum bristol

CHOP cut down to final size of 4x6

MAIL sort, bundle, & tray - 1st class ",,,,,,,,,,,
2018-11-29 14:00:56,62281,,0,Snap Pack Mail,MLM - Crunch - 1.3K Drop 6,1383,1369,Snap Pack,,4/1,2018-12-03 00:00:00,Done,0,,Leslie Moores,true,230321,First Class Pre-Sort,Permit Imprint,579.75,,,735.76,None,,20#,Half Fold,Pressure Seal,Black & White,White,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,8.5x11,,,,,,"PRINT
4/1
8.5x11 Half fold pressure seal paper blk/wht

FOLD
Half-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 12/03",,,,,,,,,,,
2018-11-29 15:09:53,62288,,0,"US Educational Financial Solutions, Inc.",USEFS Kit Order 12032018,16,,Print / Other,,,2018-12-04 00:00:00,Done,0,,Denny Webber,true,230433,,,0.00,,,260.00,,,,,Pressure Seal,,,,,,"[""RS W.Sac""]",Contact user not set,,,,0,,,,,,,,,,,,,,,,,,,,
2018-11-29 15:20:58,62291,,0,Snap Pack Mail,Driving Force - Dove NON QM - Snaps - Drop 151,4000,4002,Snap Pack,,1/1,2018-12-01 00:00:00,Done,0,,Leslie Moores,true,230325,Standard,Permit Imprint,988.78,,,1443.45,PMOD,,20#,Half Fold,Pressure Seal,Black & White,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x11,,,,,,"PRINT
1/1
8.5x11 Half fold pressure seal paper blk/wht

FOLD
Half-fold and Snap

MAIL
Sort, bundle, and tray - PMOD 12/01",,,,,,,,,,,
2018-11-29 15:23:04,62292,,0,Print Project Managers,CCB Growers PC,597,593,Post Card,,4/4,2018-12-03 00:00:00,Done,0,,Lindsey Hemphill,true,230330,Standard,Permit Imprint,152.77,,,237.77,None,5 x 7,100#,,,,Gloss Cover,,,,"[""RS W.Sac""]",Andy Cody,1,2,0,0,0,,12x18,,,,,,"PRINT 4/4
QTY: 149 Sheets
4 up on 12x18 Gloss cover

CHOP cut down to final size of 5x7
*has bleeds*

MAIL sort, bundle, & tray - Standard 120/3",,,,,,,,,,,
2018-11-29 15:42:20,62293,,0,HighTechLending - Tim Sullivan,HighTechTim Cfold 120118  ,10000,7514,Snap Pack,,4/4,2018-12-01 00:00:00,Done,0,,Dorothy Nanai,true,230336,First Class Pre-Sort,Permit Imprint,3063.81,,,5144.52,,,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,,"[""RS W.Sac""]",Justin Restaino,1,2,0,0,1,,8.5x11,,,,,,"PRINT
4/4
Print 8.5x11 Blue Window Check Snap Pressure Seal Paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 12/1/2018",,,,,,,,,,,
2018-11-29 16:03:54,62294,,0,Asurea,BumperPhone 20181129,22953,72207,Letter,2,1/0,2018-12-01 00:00:00,Done,0,,Ray Pruitt,true,230310,Standard,Permit Imprint,16689.59,,,28195.73,PMOD,8.5x11,20#,,,,Pink,#10 White,Double Window,1935,"[""RS W.Sac""]",Heather Lunsford,0,1,0,1,0,,8.5x11,,,,,,"PRINT:
1/0 Letter, 20# Pink

FOLD
Tri-fold

INSERT (2)
-Insert CUSTOM #9 BRE - Roseville Mortgage Protection
-Insert letter
Insert both into CUSTOM Red/Black #10 double window white envelope with Standard indicia

MAIL
Sort, Bundle and Tray - PMOD

NOTE: When Proofing, the number under the barcode should be the same as the PIN but without the 2 leading zeros and the dashes. ",,,,,,,,,,,
2018-11-29 16:09:46,62295,,0,"Advance Marketing Mail, Inc.",17034 LKY-288 TR SWCV DT 27k 12-5  ,27152,,Letter,1,1/0,2018-12-04 00:00:00,Done,0,,Ashley Brogdon,true,,Standard,Permit Imprint,0.00,,,0.00,Drop Ship,8.5x14,,,,,,,,1908,"[""Denver Redstone Production""]",Andy Cody,0,1,0,1,0,,,,,,,,,,,,,,,,,,,
2018-11-29 16:12:01,62296,,0,Liberty Debt Relief,LLGRS31 REMAIL FIRST URL NEEDED ,25218,25212,Snap Pack,,1/1,2018-12-01 00:00:00,Done,0,,Dorothy Nanai,true,230306,First Class Pre-Sort,Permit Imprint,10252.48,,,11865.84,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,1935,"[""RS W.Sac""]"," ",0,2,0,,0,,8.5x11,,,,,,"PRINT
1/1
Print 8.5x11 Blue Window Check Snap Pressure Seal Paper

FOLD
Tri-fold and Snap

MAIL
Sort, bundle, and tray - 1st class 11/30/2018",,,,,,,,,,,
2018-11-29 16:59:37,62300,,0,Big Valley Mortgage,Sean Krause December 18,322,318,Post Card,,4/4,2018-12-14 00:00:00,Done,0,,Heather Lunsford,true,230360,Standard,Permit Imprint,77.53,,,169.00,None,5.5 x 8.5,100#,,,,Gloss Cover,,,,"[""RS W.Sac""]",Jared Phillips,1,2,0,0,0,,12x18,,,,,,"PRINT:
4/4 
5.5 X 8.5 BLEEDS 100# GLOSS COVER 
RUN 4 UP BY 12X18 

CUT: 
FINISH SIZE 5.5X8.5 

MAIL:
**SORT BUNDLE BY CARRIER ROUTE AND TRAY**
STANDARD 12/14/2018",,,,,,,,,,,
2018-11-29 17:24:10,62303,,1,The Data Suite,FHA 000 12-01-18 - 1st Class- ***EAGLE INDICIA***,2502,2155,Letter,1,1/0,2018-12-01 00:00:00,Done,0,,Lillian Fansler,true,230334,First Class Pre-Sort,Permit Imprint,878.82,,,1046.92,,8.5x11,20#,,,,Yellow,White #10,Single Window,,"[""RS W.Sac""]",Andy Cody,0,1,0,1,0,,8.5x11,,,,,,"PART 1 Envelope
Inkjet Return Address: Use # 10 Single Window with First Class ***EAGLE indicia*** 
**NO SUBSTITUTIONS MUST BE EAGLE**

For Return Mail 
31726 Rancho Viejo Rd, STE 209 
SJC, CA 92675


PART 2 Letter
1/0
8.5 x 11 #20 YELLOW paper

Tri-fold

Insert(1)
Into First Class single window env with 1935 ***EAGLE INDICIA*** 
**NO SUBSTITUTIONS MUST BE EAGLE**


Mail
Sort, bundle & tray

Prepare for delivery to the P.O- First Class --12/01/18",,,,,,,,,,,
2018-11-29 17:33:15,62305,,1,The Data Suite,FHA Refi Sept 18 - Oct 18 ***EAGLE INDICIA***,2301,2280,Letter,1,1/0,2018-12-07 00:00:00,Done,0,,Lillian Fansler,true,230536,Standard,Permit Imprint,576.33,,,909.21,PMOD,8.5x11,20#,,,,Yellow,White #10 ,Single Window,1935,"[""RS W.Sac""]",Andy Cody,0,1,0,1,0,,8.5x11,,,,,,"PART 1 Envelope
Inkjet Return Address: Use # 10 Single Window with standard ***eagle indicia***

For Return Mail 
31726 Rancho Viejo Rd, STE 209 
SJC, CA 92675


PART 2 Letter
1/0
8.5 x 11 #20 YELLOW paper

Tri-fold

Insert(1)
Into Standard Class single window env with 1935 ***EAGLE INDICIA*** 


Mail
Sort, bundle & tray

Prepare for delivery to the P.O- PMOD ",,,,,,,,,,,
2018-11-30 05:40:50,62307,,0,Snap Pack Mail,Applus CT DMV red - black postcard 11-29-18,17065,17064,Post Card,,4/4,2018-12-04 00:00:00,Done,0,,Leslie Moores,true,230320,First Class Pre-Sort,Permit Imprint,4375.24,,,5294.63,None,4.25 x 5.5,67#,,,,White Vellum Bristol,,,1935,"[""RS W.Sac""]",Andy Cody,1,2,0,,0,,26x40,,,,,,"TOTAL SHEETS 2,133

PRINT
4/4
8 UP ON 11X17 67# WHITE VELLUM BRISTOL

CUT
CUT TO FINAL SIZE OF 4.25X5.5

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O.",,,,,,,,,,,
2018-11-30 05:42:02,62308,,0,"Equity Now, Inc.",EN HW RefiITMA 120718,5000,4956,Letter,1,4/1,2018-12-08 00:00:00,Done,0,,Dorothy Nanai,true,230562,First Class Pre-Sort,Permit Imprint,2007.28,,,4149.63,,,60#,,,,White,#10 White,Half Window,,"[""RS W.Sac""]",Justin Restaino,1,2,0,1,1,,8.5x11,,,,,,"PRINT IN DENVER PRODUCTION FACILITY


PRINT
4/1
Print 8.5x11 60# bond white paper

FOLD
Tri-fold

INSERT (1)
Insert letter into #10 half window white envelope with 1st class indicia

MAIL
Sort, bundle, and tray - 1st class 12/7/2018",,,,,,,,,,,
2018-11-30 08:54:50,62310,,1,Print Project Managers,SABYE - FC,1303,1303,Letter,2,4/4,2018-12-03 00:00:00,Done,0,,Lindsey Hemphill,true,230313,First Class Pre-Sort,Stamp,548.15,325.75,222.40,847.84,None,,60#,,,,White,#10 White,Single Window,,"[""RS W.Sac""]",Andy Cody,1,2,0,1,0,,8.5x14,,,,,,"PART # 1 of 2 - Envelopes

PRINT 4/0
(""#10 - FC"" in Print folder)
#10 Single Window white envelopes
QTY: 1,400

PRINT 1/0
(""#9 Reply"" in Print folder)
#9 regular white envelopes
QTY: 1,400

STAGE at inserter to meet with PART #2

PART #2 of 2 - Legal Letter

PRINT 4/4
8.5x14 60# white paper

DOUBLE-PARALLEL fold **offset fold if needed**

INSERT (2) into CUSTOM #10 SW White envelopes from PART #1
-folded 8.5 x 14 letter
-CUSTOM #9 Reply from PART# 1

APPLY pre-cancelled 1st class stamps & Mailers Postmark

MAIL sort, bundle, & tray - 1st class 12/03",,,,,,,,,,,
2018-11-30 08:54:52,62311,,1,Print Project Managers,SABYE - NP,1476,1476,Letter,2,4/4,2018-12-03 00:00:00,Done,0,,Lindsey Hemphill,true,230314,Non-Profit,Stamp,250.94,73.80,177.14,590.42,None,,60#,,,,White,#10 White,Single Window,,"[""RS W.Sac""]",Andy Cody,1,2,0,1,0,,8.5x14,,,,,,"PART # 1 of 2 - Envelopes

PRINT 4/0
(""#10 - NP"" in Print folder)
#10 Single Window white envelopes
QTY: 1,550

PRINT 1/0
(""#9 Reply"" in Print folder)
#9 regular white envelopes
QTY: 1,550

STAGE at inserter to meet with PART #2

PART #2 of 2 - Legal Letter

PRINT 4/4
8.5x14 60# white paper

DOUBLE-PARALLEL fold **offset fold if needed**

INSERT (2) into CUSTOM #10 SW White envelopes from PART #1
-folded 8.5 x 14 letter
-CUSTOM #9 Reply from PART# 1

APPLY pre-cancelled Non-Profit stamps & Mailers Postmark

MAIL sort, bundle, & tray - Non-Profit 12/03",,,,,,,,,,,
2018-11-30 09:00:34,62312,,0,Idea Engine Marketing,Titan 100K 12.3.18 A/B,99782,99781,Snap Pack,,1/1,2018-12-04 00:00:00,Done,0,,Dorothy Nanai,true,230430,Standard,Permit Imprint,25112.18,,,32701.92,Drop Ship,8.5x11,,C-Fold,Pressure Seal,Green Window Check Snaps,,,,1935,"[""RS W.Sac""]",Contact user not set,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 GREEN window check snap

TRI-FOLD & pressure seal

MAIL sort, bundle, & tray - Drop Ship 12/04",,,,,,,,,,,
2018-11-30 09:44:51,62314,,0,Snap Pack Mail,Driving Force - SOC - JAY TRIG FHA-CONV-VA- B WINDOW - DROP 174,7591,7590,Snap Pack,,1/1,2018-12-01 00:00:00,Done,0,,Leslie Moores,true,230327,First Class Pre-Sort,Permit Imprint,3103.61,,,3672.68,None,8.5x11,20#,C-Fold,Pressure Seal,Blue Window Check Snaps,White,,,1935,"[""RS W.Sac""]",Andy Cody,0,2,0,,0,,8.5x11,,,,,,"PRINT 1/1
8.5x11 BLUE window check snap

TRI-FOLD

MAIL sort, bundle, & tray - 1st class 12/01",,,,,,,,,,,
2018-11-30 10:45:13,62319,,0,The MALA Group Inc.,120618 Dealer 1/1 4x6 Color Stock PC,4000,3979,Post Card,,1/1,2018-12-06 00:00:00,Done,0,,Heather Lunsford,true,230496,First Class Pre-Sort,Permit Imprint,1058.10,,,1264.20,,4 x 6,110 # Index ,,,,VB Green,,,,"[""RS W.Sac""]",Justin Restaino,0,2,0,0,0,,12x18,,,,,,"QTY:3979


SHEETS:455


PRINT: 1/1- 9 up on 12x18  110# Index Green vellum Bristol 


CUT: Down to actual size of 4x6 Post cards



BUNDLE SORT AND TRAY


DUE 12-06-2018

",,,,,,,,,,,
2018-11-30 11:46:40,62324,,0,Snap Pack Mail,Driving Force - ARM - DEBT - BLUE 14 SNAP - DROP 1,1000,2499,Snap Pack,,1/1,2018-12-08 00:00:00,Done,0,,Leslie Moores,true,230598,First Class Pre-Sort,Permit Imprint,1030.37,,,1227.80,None,,20#,Z-Fold,Pressure Seal,Blue on White,White,,,,"[""RS W.Sac""]",Andy Cody,0,2,0,0,0,,8.5x14,,,,,,"PRINT
1/1
8.5X14 Z FOLD PRESSURE SEAL BLUE/WHT

FOLD
Z FOLD AND PRESSURE SEAL 

MAIL
SORT, BUNDLE, AND TRAY
PREPARE FOR DELIVERY TO THE P.O. ",,,,,,,,,,,
2018-11-30 12:25:46,62326,,0,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",NORTH REFI TRIGGER VAR ST SNAP120118 FHA PMOD,2500,960,Snap Pack,,4/1,2018-12-01 00:00:00,Done,0,,Ray Pruitt,true,230338,Standard,Permit Imprint,245.38,,,875.30,PMOD,,20#,Z-Fold,Pressure Seal,White on White,White,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,8.5x14,,,,,,"PRINT
4/1
Print 8.5x14 Z-Fold White/White pressure seal paper

FOLD
Z-Fold and Snap

MAIL
Sort, bundle, and tray - PMOD 12/1/2018",,,,,,,,,,,
2018-11-30 12:30:33,62327,,0,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",NORTH REFI TRIGGER VARIABLE STATE SNAP120118 VA 1st Class,2500,2778,Snap Pack,,4/1,2018-12-01 00:00:00,Done,0,,Ray Pruitt,true,230339,First Class Pre-Sort,Permit Imprint,1129.25,,,2389.34,None,,,Z-Fold,Pressure Seal,White on White,,,,,"[""RS W.Sac""]",Bobby Caruso,1,2,0,0,1,,8.5x14,,,,,,"PRINT
4/1
Print 8.5x14 Z-Fold White/White pressure seal paper

FOLD
Z-Fold and Snap

MAIL
Sort, bundle, and tray - 1st class 12/1/2018",,,,,,,,,,,
